datetime,open,high,low,close,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label,date,hour,dayofweek,month,day,dayofyear
2024-08-27 17:00:00+00:00,128.185,128.57,128.17,128.53,NVDA,0.214462,0.061181,Neutral,2024-08-27,17,1,8,27,240
2024-08-27 17:10:00+00:00,128.525,128.68,128.38,128.64,NVDA,0.214462,0.061181,Neutral,2024-08-27,17,1,8,27,240
2024-08-27 17:20:00+00:00,128.645,128.97,128.615,128.81,NVDA,0.214462,0.061181,Neutral,2024-08-27,17,1,8,27,240
2024-08-27 17:30:00+00:00,128.81,128.99,128.595,128.7,NVDA,0.214462,0.061181,Neutral,2024-08-27,17,1,8,27,240
2024-08-27 17:40:00+00:00,128.7,129.11,128.425,129.085,NVDA,0.214462,0.061181,Neutral,2024-08-27,17,1,8,27,240
2024-08-27 17:50:00+00:00,129.085,129.195,128.91,129.005,NVDA,0.214462,0.061181,Neutral,2024-08-27,17,1,8,27,240
2024-08-27 18:00:00+00:00,128.97,129.18,128.93,129.025,NVDA,0.214462,0.061181,Neutral,2024-08-27,18,1,8,27,240
2024-08-27 18:10:00+00:00,129.035,129.13,128.41,128.505,NVDA,0.214462,0.061181,Neutral,2024-08-27,18,1,8,27,240
2024-08-27 18:20:00+00:00,128.505,128.54,128.215,128.47,NVDA,0.214462,0.061181,Neutral,2024-08-27,18,1,8,27,240
2024-08-27 18:30:00+00:00,128.47,128.51,128.13,128.45,NVDA,0.214462,0.061181,Neutral,2024-08-27,18,1,8,27,240
2024-08-27 18:40:00+00:00,128.46,128.79,128.405,128.515,NVDA,0.214462,0.061181,Neutral,2024-08-27,18,1,8,27,240
2024-08-27 18:50:00+00:00,128.525,128.645,128.26,128.6,NVDA,0.214462,0.061181,Neutral,2024-08-27,18,1,8,27,240
2024-08-27 19:00:00+00:00,128.6,128.64,128.23,128.5,NVDA,0.214462,0.061181,Neutral,2024-08-27,19,1,8,27,240
2024-08-27 19:10:00+00:00,128.5,128.67,128.38,128.43,NVDA,0.214462,0.061181,Neutral,2024-08-27,19,1,8,27,240
2024-08-27 19:20:00+00:00,128.43,128.58,128.27,128.465,NVDA,0.214462,0.061181,Neutral,2024-08-27,19,1,8,27,240
2024-08-27 19:30:00+00:00,128.46,128.57,128.28,128.515,NVDA,0.214462,0.061181,Neutral,2024-08-27,19,1,8,27,240
2024-08-27 19:40:00+00:00,128.515,128.77,128.45,128.68,NVDA,0.214462,0.061181,Neutral,2024-08-27,19,1,8,27,240
2024-08-27 19:50:00+00:00,128.68,128.68,128.2,128.35,NVDA,0.214462,0.061181,Neutral,2024-08-27,19,1,8,27,240
2024-08-28 13:30:00+00:00,128.09,128.3,127.29,127.405,NVDA,0.214462,0.061181,Neutral,2024-08-28,13,2,8,28,241
2024-08-28 13:40:00+00:00,127.385,128.02,126.365,126.43,NVDA,0.214462,0.061181,Neutral,2024-08-28,13,2,8,28,241
2024-08-28 13:50:00+00:00,126.44,127.04,126.09,126.845,NVDA,0.214462,0.061181,Neutral,2024-08-28,13,2,8,28,241
2024-08-28 14:00:00+00:00,126.845,127.455,126.37,127.215,NVDA,0.214462,0.061181,Neutral,2024-08-28,14,2,8,28,241
2024-08-28 14:10:00+00:00,127.22,127.57,126.89,127.16,NVDA,0.214462,0.061181,Neutral,2024-08-28,14,2,8,28,241
2024-08-28 14:20:00+00:00,127.14,127.555,126.84,127.28,NVDA,0.214462,0.061181,Neutral,2024-08-28,14,2,8,28,241
2024-08-28 14:30:00+00:00,127.27,127.565,126.875,126.89,NVDA,0.214462,0.061181,Neutral,2024-08-28,14,2,8,28,241
2024-08-28 14:40:00+00:00,126.9,126.925,125.425,125.7,NVDA,0.214462,0.061181,Neutral,2024-08-28,14,2,8,28,241
2024-08-28 14:50:00+00:00,125.69,126.16,125.11,125.11,NVDA,0.214462,0.061181,Neutral,2024-08-28,14,2,8,28,241
2024-08-28 15:00:00+00:00,125.05,125.22,124.35,124.74,NVDA,0.214462,0.061181,Neutral,2024-08-28,15,2,8,28,241
2024-08-28 15:10:00+00:00,124.74,124.815,122.655,122.835,NVDA,0.214462,0.061181,Neutral,2024-08-28,15,2,8,28,241
2024-08-28 15:20:00+00:00,122.835,124.06,122.69,123.99,NVDA,0.214462,0.061181,Neutral,2024-08-28,15,2,8,28,241
2024-08-28 15:30:00+00:00,123.95,124.83,123.905,124.795,NVDA,0.214462,0.061181,Neutral,2024-08-28,15,2,8,28,241
2024-08-28 15:40:00+00:00,124.795,125.145,124.32,125.075,NVDA,0.214462,0.061181,Neutral,2024-08-28,15,2,8,28,241
2024-08-28 15:50:00+00:00,125.075,125.64,124.9,125.52,NVDA,0.214462,0.061181,Neutral,2024-08-28,15,2,8,28,241
2024-08-28 16:00:00+00:00,125.51,125.825,125.14,125.645,NVDA,0.214462,0.061181,Neutral,2024-08-28,16,2,8,28,241
2024-08-28 16:10:00+00:00,125.65,125.73,124.685,125.36,NVDA,0.214462,0.061181,Neutral,2024-08-28,16,2,8,28,241
2024-08-28 16:20:00+00:00,125.36,125.57,124.74,125.45,NVDA,0.214462,0.061181,Neutral,2024-08-28,16,2,8,28,241
2024-08-28 16:30:00+00:00,125.48,126.01,125.28,125.67,NVDA,0.214462,0.061181,Neutral,2024-08-28,16,2,8,28,241
2024-08-28 16:40:00+00:00,125.675,126.0,125.34,125.59,NVDA,0.214462,0.061181,Neutral,2024-08-28,16,2,8,28,241
2024-08-28 16:50:00+00:00,125.59,126.04,125.535,125.88,NVDA,0.214462,0.061181,Neutral,2024-08-28,16,2,8,28,241
2024-08-28 17:00:00+00:00,125.86,126.01,125.48,125.855,NVDA,0.214462,0.061181,Neutral,2024-08-28,17,2,8,28,241
2024-08-28 17:10:00+00:00,125.855,125.91,125.08,125.17,NVDA,0.214462,0.061181,Neutral,2024-08-28,17,2,8,28,241
2024-08-28 17:20:00+00:00,125.175,125.715,125.105,125.675,NVDA,0.214462,0.061181,Neutral,2024-08-28,17,2,8,28,241
2024-08-28 17:30:00+00:00,125.665,125.87,125.37,125.375,NVDA,0.214462,0.061181,Neutral,2024-08-28,17,2,8,28,241
2024-08-28 17:40:00+00:00,125.355,125.515,124.89,125.055,NVDA,0.214462,0.061181,Neutral,2024-08-28,17,2,8,28,241
2024-08-28 17:50:00+00:00,125.08,125.145,123.89,124.06,NVDA,0.214462,0.061181,Neutral,2024-08-28,17,2,8,28,241
2024-08-28 18:00:00+00:00,124.075,124.925,123.97,124.875,NVDA,0.214462,0.061181,Neutral,2024-08-28,18,2,8,28,241
2024-08-28 18:10:00+00:00,124.87,124.91,124.505,124.665,NVDA,0.214462,0.061181,Neutral,2024-08-28,18,2,8,28,241
2024-08-28 18:20:00+00:00,124.67,124.995,124.655,124.96,NVDA,0.214462,0.061181,Neutral,2024-08-28,18,2,8,28,241
2024-08-28 18:30:00+00:00,124.955,125.04,124.715,124.91,NVDA,0.214462,0.061181,Neutral,2024-08-28,18,2,8,28,241
2024-08-28 18:40:00+00:00,124.91,124.94,124.43,124.79,NVDA,0.214462,0.061181,Neutral,2024-08-28,18,2,8,28,241
2024-08-28 18:50:00+00:00,124.79,125.975,124.765,125.88,NVDA,0.214462,0.061181,Neutral,2024-08-28,18,2,8,28,241
2024-08-28 19:00:00+00:00,125.865,126.34,125.515,125.875,NVDA,0.214462,0.061181,Neutral,2024-08-28,19,2,8,28,241
2024-08-28 19:10:00+00:00,125.88,126.26,125.775,126.025,NVDA,0.214462,0.061181,Neutral,2024-08-28,19,2,8,28,241
2024-08-28 19:20:00+00:00,126.045,126.24,125.82,126.165,NVDA,0.214462,0.061181,Neutral,2024-08-28,19,2,8,28,241
2024-08-28 19:30:00+00:00,126.155,126.54,125.93,126.095,NVDA,0.214462,0.061181,Neutral,2024-08-28,19,2,8,28,241
2024-08-28 19:40:00+00:00,126.095,126.545,125.91,126.37,NVDA,0.214462,0.061181,Neutral,2024-08-28,19,2,8,28,241
2024-08-28 19:50:00+00:00,126.35,126.675,125.47,125.57,NVDA,0.214462,0.061181,Neutral,2024-08-28,19,2,8,28,241
2024-08-29 13:30:00+00:00,121.0,124.4,119.71,122.595,NVDA,0.214462,0.061181,Neutral,2024-08-29,13,3,8,29,242
2024-08-29 13:40:00+00:00,122.61,123.76,121.55,123.74,NVDA,0.214462,0.061181,Neutral,2024-08-29,13,3,8,29,242
2024-08-29 13:50:00+00:00,123.71,123.75,122.48,123.125,NVDA,0.214462,0.061181,Neutral,2024-08-29,13,3,8,29,242
2024-08-29 14:00:00+00:00,123.125,123.65,121.16,121.35,NVDA,0.214462,0.061181,Neutral,2024-08-29,14,3,8,29,242
2024-08-29 14:10:00+00:00,121.385,121.715,119.22,119.56,NVDA,0.214462,0.061181,Neutral,2024-08-29,14,3,8,29,242
2024-08-29 14:20:00+00:00,119.625,121.205,119.39,120.74,NVDA,0.214462,0.061181,Neutral,2024-08-29,14,3,8,29,242
2024-08-29 14:30:00+00:00,120.745,121.395,120.51,121.18,NVDA,0.214462,0.061181,Neutral,2024-08-29,14,3,8,29,242
2024-08-29 14:40:00+00:00,121.18,122.27,120.9,122.18,NVDA,0.214462,0.061181,Neutral,2024-08-29,14,3,8,29,242
2024-08-29 14:50:00+00:00,122.19,122.55,121.78,122.205,NVDA,0.214462,0.061181,Neutral,2024-08-29,14,3,8,29,242
2024-08-29 15:00:00+00:00,122.19,122.55,121.715,122.43,NVDA,0.214462,0.061181,Neutral,2024-08-29,15,3,8,29,242
2024-08-29 15:10:00+00:00,122.415,122.48,121.615,121.74,NVDA,0.214462,0.061181,Neutral,2024-08-29,15,3,8,29,242
2024-08-29 15:20:00+00:00,121.73,121.75,120.74,121.005,NVDA,0.214462,0.061181,Neutral,2024-08-29,15,3,8,29,242
2024-08-29 15:30:00+00:00,121.005,121.64,120.78,121.57,NVDA,0.214462,0.061181,Neutral,2024-08-29,15,3,8,29,242
2024-08-29 15:40:00+00:00,121.57,121.795,121.26,121.55,NVDA,0.214462,0.061181,Neutral,2024-08-29,15,3,8,29,242
2024-08-29 15:50:00+00:00,121.55,121.59,120.91,121.11,NVDA,0.214462,0.061181,Neutral,2024-08-29,15,3,8,29,242
2024-08-29 16:00:00+00:00,121.115,121.845,121.07,121.7,NVDA,0.214462,0.061181,Neutral,2024-08-29,16,3,8,29,242
2024-08-29 16:10:00+00:00,121.67,121.75,121.15,121.26,NVDA,0.214462,0.061181,Neutral,2024-08-29,16,3,8,29,242
2024-08-29 16:20:00+00:00,121.28,121.515,121.075,121.29,NVDA,0.214462,0.061181,Neutral,2024-08-29,16,3,8,29,242
2024-08-29 16:30:00+00:00,121.28,121.535,121.215,121.255,NVDA,0.214462,0.061181,Neutral,2024-08-29,16,3,8,29,242
2024-08-29 16:40:00+00:00,121.255,121.37,120.81,120.99,NVDA,0.214462,0.061181,Neutral,2024-08-29,16,3,8,29,242
2024-08-29 16:50:00+00:00,120.97,121.01,120.29,120.64,NVDA,0.214462,0.061181,Neutral,2024-08-29,16,3,8,29,242
2024-08-29 17:00:00+00:00,120.63,121.15,120.23,120.92,NVDA,0.214462,0.061181,Neutral,2024-08-29,17,3,8,29,242
2024-08-29 17:10:00+00:00,120.915,121.08,120.63,120.79,NVDA,0.214462,0.061181,Neutral,2024-08-29,17,3,8,29,242
2024-08-29 17:20:00+00:00,120.785,121.06,120.575,120.62,NVDA,0.214462,0.061181,Neutral,2024-08-29,17,3,8,29,242
2024-08-29 17:30:00+00:00,120.62,120.885,120.465,120.54,NVDA,0.214462,0.061181,Neutral,2024-08-29,17,3,8,29,242
2024-08-29 17:40:00+00:00,120.535,120.84,120.33,120.495,NVDA,0.214462,0.061181,Neutral,2024-08-29,17,3,8,29,242
2024-08-29 17:50:00+00:00,120.51,121.155,120.47,121.0,NVDA,0.214462,0.061181,Neutral,2024-08-29,17,3,8,29,242
2024-08-29 18:00:00+00:00,120.995,121.0,120.025,120.21,NVDA,0.214462,0.061181,Neutral,2024-08-29,18,3,8,29,242
2024-08-29 18:10:00+00:00,120.205,120.54,119.745,119.83,NVDA,0.214462,0.061181,Neutral,2024-08-29,18,3,8,29,242
2024-08-29 18:20:00+00:00,119.82,120.15,119.015,119.21,NVDA,0.214462,0.061181,Neutral,2024-08-29,18,3,8,29,242
2024-08-29 18:30:00+00:00,119.145,119.17,117.8,117.985,NVDA,0.214462,0.061181,Neutral,2024-08-29,18,3,8,29,242
2024-08-29 18:40:00+00:00,117.98,118.37,116.77,117.855,NVDA,0.214462,0.061181,Neutral,2024-08-29,18,3,8,29,242
2024-08-29 18:50:00+00:00,117.74,118.35,117.21,117.77,NVDA,0.214462,0.061181,Neutral,2024-08-29,18,3,8,29,242
2024-08-29 19:00:00+00:00,117.8,118.455,117.555,117.85,NVDA,0.214462,0.061181,Neutral,2024-08-29,19,3,8,29,242
2024-08-29 19:10:00+00:00,117.87,118.185,117.31,117.655,NVDA,0.214462,0.061181,Neutral,2024-08-29,19,3,8,29,242
2024-08-29 19:20:00+00:00,117.585,118.27,117.45,117.94,NVDA,0.214462,0.061181,Neutral,2024-08-29,19,3,8,29,242
2024-08-29 19:30:00+00:00,117.945,118.83,117.76,118.7,NVDA,0.214462,0.061181,Neutral,2024-08-29,19,3,8,29,242
2024-08-29 19:40:00+00:00,118.7,119.07,117.95,118.07,NVDA,0.214462,0.061181,Neutral,2024-08-29,19,3,8,29,242
2024-08-29 19:50:00+00:00,118.15,118.52,117.5,117.605,NVDA,0.214462,0.061181,Neutral,2024-08-29,19,3,8,29,242
2024-08-30 13:30:00+00:00,119.52,119.99,118.455,119.285,NVDA,0.214462,0.061181,Neutral,2024-08-30,13,4,8,30,243
2024-08-30 13:40:00+00:00,119.315,120.86,119.27,120.8,NVDA,0.214462,0.061181,Neutral,2024-08-30,13,4,8,30,243
2024-08-30 13:50:00+00:00,120.8,121.155,120.165,120.94,NVDA,0.214462,0.061181,Neutral,2024-08-30,13,4,8,30,243
2024-08-30 14:00:00+00:00,120.93,121.75,119.85,119.985,NVDA,0.214462,0.061181,Neutral,2024-08-30,14,4,8,30,243
2024-08-30 14:10:00+00:00,119.985,120.565,119.68,119.795,NVDA,0.214462,0.061181,Neutral,2024-08-30,14,4,8,30,243
2024-08-30 14:20:00+00:00,119.795,119.84,118.86,119.3,NVDA,0.214462,0.061181,Neutral,2024-08-30,14,4,8,30,243
2024-08-30 14:30:00+00:00,119.295,120.085,119.25,119.945,NVDA,0.214462,0.061181,Neutral,2024-08-30,14,4,8,30,243
2024-08-30 14:40:00+00:00,119.94,120.205,119.26,119.885,NVDA,0.214462,0.061181,Neutral,2024-08-30,14,4,8,30,243
2024-08-30 14:50:00+00:00,119.865,119.955,118.3,118.485,NVDA,0.214462,0.061181,Neutral,2024-08-30,14,4,8,30,243
2024-08-30 15:00:00+00:00,118.48,118.95,118.185,118.84,NVDA,0.214462,0.061181,Neutral,2024-08-30,15,4,8,30,243
2024-08-30 15:10:00+00:00,118.84,118.94,117.875,117.96,NVDA,0.214462,0.061181,Neutral,2024-08-30,15,4,8,30,243
2024-08-30 15:20:00+00:00,117.965,118.135,117.465,117.855,NVDA,0.214462,0.061181,Neutral,2024-08-30,15,4,8,30,243
2024-08-30 15:30:00+00:00,117.855,118.095,117.21,118.08,NVDA,0.214462,0.061181,Neutral,2024-08-30,15,4,8,30,243
2024-08-30 15:40:00+00:00,118.07,118.275,117.8,117.945,NVDA,0.214462,0.061181,Neutral,2024-08-30,15,4,8,30,243
2024-08-30 15:50:00+00:00,117.945,118.515,117.895,118.225,NVDA,0.214462,0.061181,Neutral,2024-08-30,15,4,8,30,243
2024-08-30 16:00:00+00:00,118.215,118.63,117.725,118.5,NVDA,0.214462,0.061181,Neutral,2024-08-30,16,4,8,30,243
2024-08-30 16:10:00+00:00,118.5,118.895,118.425,118.655,NVDA,0.214462,0.061181,Neutral,2024-08-30,16,4,8,30,243
2024-08-30 16:20:00+00:00,118.67,118.805,118.26,118.365,NVDA,0.214462,0.061181,Neutral,2024-08-30,16,4,8,30,243
2024-08-30 16:30:00+00:00,118.35,118.52,117.85,118.11,NVDA,0.214462,0.061181,Neutral,2024-08-30,16,4,8,30,243
2024-08-30 16:40:00+00:00,118.11,118.185,117.84,118.11,NVDA,0.214462,0.061181,Neutral,2024-08-30,16,4,8,30,243
2024-08-30 16:50:00+00:00,118.115,118.54,118.115,118.455,NVDA,0.214462,0.061181,Neutral,2024-08-30,16,4,8,30,243
2024-08-30 17:00:00+00:00,118.44,118.71,118.255,118.49,NVDA,0.214462,0.061181,Neutral,2024-08-30,17,4,8,30,243
2024-08-30 17:10:00+00:00,118.49,118.715,118.22,118.315,NVDA,0.214462,0.061181,Neutral,2024-08-30,17,4,8,30,243
2024-08-30 17:20:00+00:00,118.335,118.48,118.025,118.23,NVDA,0.214462,0.061181,Neutral,2024-08-30,17,4,8,30,243
2024-08-30 17:30:00+00:00,118.23,118.595,118.13,118.425,NVDA,0.214462,0.061181,Neutral,2024-08-30,17,4,8,30,243
2024-08-30 17:40:00+00:00,118.425,118.5,118.075,118.205,NVDA,0.214462,0.061181,Neutral,2024-08-30,17,4,8,30,243
2024-08-30 17:50:00+00:00,118.185,118.365,118.04,118.17,NVDA,0.214462,0.061181,Neutral,2024-08-30,17,4,8,30,243
2024-08-30 18:00:00+00:00,118.17,118.435,117.98,118.28,NVDA,0.214462,0.061181,Neutral,2024-08-30,18,4,8,30,243
2024-08-30 18:10:00+00:00,118.28,118.495,118.195,118.395,NVDA,0.214462,0.061181,Neutral,2024-08-30,18,4,8,30,243
2024-08-30 18:20:00+00:00,118.4,118.815,118.315,118.665,NVDA,0.214462,0.061181,Neutral,2024-08-30,18,4,8,30,243
2024-08-30 18:30:00+00:00,118.67,119.07,118.595,118.995,NVDA,0.214462,0.061181,Neutral,2024-08-30,18,4,8,30,243
2024-08-30 18:40:00+00:00,118.97,119.155,118.7,118.87,NVDA,0.214462,0.061181,Neutral,2024-08-30,18,4,8,30,243
2024-08-30 18:50:00+00:00,118.87,119.245,118.845,119.045,NVDA,0.214462,0.061181,Neutral,2024-08-30,18,4,8,30,243
2024-08-30 19:00:00+00:00,119.015,119.08,118.68,118.69,NVDA,0.214462,0.061181,Neutral,2024-08-30,19,4,8,30,243
2024-08-30 19:10:00+00:00,118.69,118.77,118.315,118.645,NVDA,0.214462,0.061181,Neutral,2024-08-30,19,4,8,30,243
2024-08-30 19:20:00+00:00,118.635,119.08,118.615,119.015,NVDA,0.214462,0.061181,Neutral,2024-08-30,19,4,8,30,243
2024-08-30 19:30:00+00:00,119.03,119.15,118.52,118.635,NVDA,0.214462,0.061181,Neutral,2024-08-30,19,4,8,30,243
2024-08-30 19:40:00+00:00,118.625,118.795,118.365,118.635,NVDA,0.214462,0.061181,Neutral,2024-08-30,19,4,8,30,243
2024-08-30 19:50:00+00:00,118.635,119.54,118.635,119.415,NVDA,0.214462,0.061181,Neutral,2024-08-30,19,4,8,30,243
2024-09-02 13:30:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,13,0,9,2,246
2024-09-02 13:40:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,13,0,9,2,246
2024-09-02 13:50:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,13,0,9,2,246
2024-09-02 14:00:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,14,0,9,2,246
2024-09-02 14:10:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,14,0,9,2,246
2024-09-02 14:20:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,14,0,9,2,246
2024-09-02 14:30:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,14,0,9,2,246
2024-09-02 14:40:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,14,0,9,2,246
2024-09-02 14:50:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,14,0,9,2,246
2024-09-02 15:00:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,15,0,9,2,246
2024-09-02 15:10:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,15,0,9,2,246
2024-09-02 15:20:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,15,0,9,2,246
2024-09-02 15:30:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,15,0,9,2,246
2024-09-02 15:40:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,15,0,9,2,246
2024-09-02 15:50:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,15,0,9,2,246
2024-09-02 16:00:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,16,0,9,2,246
2024-09-02 16:10:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,16,0,9,2,246
2024-09-02 16:20:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,16,0,9,2,246
2024-09-02 16:30:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,16,0,9,2,246
2024-09-02 16:40:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,16,0,9,2,246
2024-09-02 16:50:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,16,0,9,2,246
2024-09-02 17:00:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,17,0,9,2,246
2024-09-02 17:10:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,17,0,9,2,246
2024-09-02 17:20:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,17,0,9,2,246
2024-09-02 17:30:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,17,0,9,2,246
2024-09-02 17:40:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,17,0,9,2,246
2024-09-02 17:50:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,17,0,9,2,246
2024-09-02 18:00:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,18,0,9,2,246
2024-09-02 18:10:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,18,0,9,2,246
2024-09-02 18:20:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,18,0,9,2,246
2024-09-02 18:30:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,18,0,9,2,246
2024-09-02 18:40:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,18,0,9,2,246
2024-09-02 18:50:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,18,0,9,2,246
2024-09-02 19:00:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,19,0,9,2,246
2024-09-02 19:10:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,19,0,9,2,246
2024-09-02 19:20:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,19,0,9,2,246
2024-09-02 19:30:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,19,0,9,2,246
2024-09-02 19:40:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,19,0,9,2,246
2024-09-02 19:50:00+00:00,119.415,119.415,119.415,119.415,NVDA,0.214462,0.061181,Neutral,2024-09-02,19,0,9,2,246
2024-09-03 13:30:00+00:00,116.02,116.21,113.015,113.36,NVDA,0.214462,0.061181,Neutral,2024-09-03,13,1,9,3,247
2024-09-03 13:40:00+00:00,113.32,113.76,112.025,113.555,NVDA,0.214462,0.061181,Neutral,2024-09-03,13,1,9,3,247
2024-09-03 13:50:00+00:00,113.53,113.56,112.39,112.91,NVDA,0.214462,0.061181,Neutral,2024-09-03,13,1,9,3,247
2024-09-03 14:00:00+00:00,112.92,113.51,112.24,112.825,NVDA,0.214462,0.061181,Neutral,2024-09-03,14,1,9,3,247
2024-09-03 14:10:00+00:00,112.82,113.065,111.78,112.045,NVDA,0.214462,0.061181,Neutral,2024-09-03,14,1,9,3,247
2024-09-03 14:20:00+00:00,112.025,112.575,111.86,112.185,NVDA,0.214462,0.061181,Neutral,2024-09-03,14,1,9,3,247
2024-09-03 14:30:00+00:00,112.185,112.185,111.02,111.02,NVDA,0.214462,0.061181,Neutral,2024-09-03,14,1,9,3,247
2024-09-03 14:40:00+00:00,111.02,111.31,109.625,109.625,NVDA,0.214462,0.061181,Neutral,2024-09-03,14,1,9,3,247
2024-09-03 14:50:00+00:00,109.62,110.445,109.61,109.78,NVDA,0.214462,0.061181,Neutral,2024-09-03,14,1,9,3,247
2024-09-03 15:00:00+00:00,109.77,110.965,109.43,110.9,NVDA,0.214462,0.061181,Neutral,2024-09-03,15,1,9,3,247
2024-09-03 15:10:00+00:00,110.94,111.66,110.88,111.28,NVDA,0.214462,0.061181,Neutral,2024-09-03,15,1,9,3,247
2024-09-03 15:20:00+00:00,111.28,111.44,110.75,110.93,NVDA,0.214462,0.061181,Neutral,2024-09-03,15,1,9,3,247
2024-09-03 15:30:00+00:00,110.92,111.425,110.7,111.215,NVDA,0.214462,0.061181,Neutral,2024-09-03,15,1,9,3,247
2024-09-03 15:40:00+00:00,111.195,111.21,110.48,110.68,NVDA,0.214462,0.061181,Neutral,2024-09-03,15,1,9,3,247
2024-09-03 15:50:00+00:00,110.69,110.805,110.31,110.365,NVDA,0.214462,0.061181,Neutral,2024-09-03,15,1,9,3,247
2024-09-03 16:00:00+00:00,110.355,110.85,110.04,110.275,NVDA,0.214462,0.061181,Neutral,2024-09-03,16,1,9,3,247
2024-09-03 16:10:00+00:00,110.26,110.58,110.0,110.37,NVDA,0.214462,0.061181,Neutral,2024-09-03,16,1,9,3,247
2024-09-03 16:20:00+00:00,110.36,110.44,109.995,110.25,NVDA,0.214462,0.061181,Neutral,2024-09-03,16,1,9,3,247
2024-09-03 16:30:00+00:00,110.24,110.37,109.81,110.32,NVDA,0.214462,0.061181,Neutral,2024-09-03,16,1,9,3,247
2024-09-03 16:40:00+00:00,110.315,110.78,110.11,110.755,NVDA,0.214462,0.061181,Neutral,2024-09-03,16,1,9,3,247
2024-09-03 16:50:00+00:00,110.745,110.81,110.16,110.16,NVDA,0.214462,0.061181,Neutral,2024-09-03,16,1,9,3,247
2024-09-03 17:00:00+00:00,110.155,110.73,110.11,110.53,NVDA,0.214462,0.061181,Neutral,2024-09-03,17,1,9,3,247
2024-09-03 17:10:00+00:00,110.52,110.6,110.155,110.3,NVDA,0.214462,0.061181,Neutral,2024-09-03,17,1,9,3,247
2024-09-03 17:20:00+00:00,110.3,110.57,110.225,110.49,NVDA,0.214462,0.061181,Neutral,2024-09-03,17,1,9,3,247
2024-09-03 17:30:00+00:00,110.5,110.675,109.985,110.41,NVDA,0.214462,0.061181,Neutral,2024-09-03,17,1,9,3,247
